User,Client,"Client Type",Date,Duration,"Type Of Call","External Call Score"
"Daniel Morris","Paul Fox",Nurse,"2020-08-10 08:33:51",155,Incoming,22
"Daniel Morris","Henry Jackson",Nurse,"2020-07-10 06:57:07",617,Incoming,16
"Daniel Morris","Jonathan Richards",Nurse,"2020-07-16 02:29:14",672,Incoming,61
"Daniel Morris","Dave Clark",Nurse,"2020-07-10 05:13:57",581,Outgoing,82
"Daniel Morris","Steve Rose",Nurse,"2020-07-16 03:25:56",809,Incoming,61
"Daniel Morris","Sarah Lewis",Carer,"2020-07-14 08:30:37",141,Outgoing,95
"Daniel Morris","Faye King",Carer,"2020-07-24 08:53:50",295,Incoming,29
"Daniel Morris","Isobel Powell",Carer,"2020-07-17 01:25:59",942,Incoming,77
"Daniel Morris","Sally Lee",Nurse,"2020-07-18 11:39:19",264,Incoming,42
"Daniel Morris","Finley Butler",Nurse,"2020-07-23 11:51:43",968,Outgoing,94
"Daniel Morris","Laura Richardson",Nurse,"2020-08-03 08:08:10",386,Incoming,58
"Daniel Morris","John Hall",Carer,"2020-07-28 02:15:56",511,Outgoing,12
"Daniel Morris","Leah Price",Carer,"2020-06-30 04:13:36",297,Outgoing,89
"Daniel Morris","Alexander Roberts",Nurse,"2020-08-04 10:53:09",638,Outgoing,66
"Daniel Morris","Quentin Richards",Carer,"2020-07-04 07:25:37",404,Incoming,72
"Daniel Morris","Yvonne Knight",Nurse,"2020-07-16 11:33:41",500,Incoming,78
"Daniel Morris","Andrew Walker",Carer,"2020-08-07 09:36:24",109,Outgoing,4
"Daniel Morris","Quentin Richards",Carer,"2020-07-05 10:57:48",664,Outgoing,96
"Daniel Morris","Dominic Walker",Carer,"2020-07-19 08:13:24",590,Outgoing,85
"Daniel Morris","Paul Fox",Nurse,"2020-07-31 05:33:33",486,Outgoing,27
"Daniel Morris","Rebecca Wood",Carer,"2020-08-22 10:36:34",733,Outgoing,67
"Daniel Morris","Ian Taylor",Nurse,"2020-08-07 10:57:14",467,Outgoing,56
"Daniel Morris","Gordon Cooper",Carer,"2020-07-18 03:13:48",693,Outgoing,49
"Daniel Morris","Layla Anderson",Carer,"2020-08-09 08:09:07",844,Incoming,59
"Daniel Morris","Carlie Reid",Carer,"2020-07-31 03:24:26",690,Outgoing,70
"Daniel Morris","Alexander Roberts",Nurse,"2020-07-26 07:11:49",861,Incoming,46
"Daniel Morris","Henry Jackson",Nurse,"2020-08-20 04:13:04",377,Incoming,54
"Daniel Morris","Joel Simpson",Nurse,"2020-06-29 03:59:34",840,Outgoing,69
"Daniel Morris","Stephen Hughes",Carer,"2020-07-20 07:39:10",367,Incoming,30
"Daniel Morris","Wendy King",Carer,"2020-06-29 06:58:08",931,Incoming,74
"Daniel Morris","Isaac Bennett",Carer,"2020-07-24 04:56:04",349,Incoming,15
"Daniel Morris","Carlie Reid",Carer,"2020-07-23 08:58:32",931,Incoming,58
"Daniel Morris","Cameron Williams",Nurse,"2020-08-03 02:55:36",494,Outgoing,45
"Daniel Morris","Tina Robertson",Nurse,"2020-08-03 12:57:27",562,Incoming,100
"Daniel Morris","Joseph Clark",Carer,"2020-07-26 05:10:56",455,Outgoing,96
"Daniel Morris","Leanne Cox",Carer,"2020-07-07 03:50:55",872,Incoming,13
"Daniel Morris","Carlie Reid",Carer,"2020-08-02 05:20:09",499,Incoming,99
"Daniel Morris","Matthew Johnson",Nurse,"2020-08-01 03:33:29",640,Incoming,93
"Daniel Morris","Natalie Hall",Nurse,"2020-06-30 02:37:16",432,Incoming,69
"Daniel Morris","Isobel Powell",Carer,"2020-07-17 05:19:25",855,Incoming,3
"Daniel Morris","Keeley Cooper",Carer,"2020-07-26 01:50:10",647,Outgoing,83
"Daniel Morris","Lindsay Shaw",Nurse,"2020-06-27 01:19:20",180,Outgoing,69
"Daniel Morris","Lucas Harris",Carer,"2020-07-29 05:58:55",987,Outgoing,63
"Daniel Morris","Alexander Roberts",Nurse,"2020-06-30 05:40:19",880,Incoming,1
"Daniel Morris","Patricia Shaw",Carer,"2020-08-19 01:12:45",776,Outgoing,67
"Daniel Morris","Cameron Williams",Nurse,"2020-07-20 02:28:27",656,Incoming,46
"Daniel Morris","Karen Chapman",Nurse,"2020-07-20 09:53:04",495,Incoming,80
"Daniel Morris","Stephen Hughes",Carer,"2020-07-12 09:24:13",324,Incoming,84
"Daniel Morris","Lucas Harris",Carer,"2020-06-28 02:06:47",823,Incoming,3
"Daniel Morris","Finley Butler",Nurse,"2020-07-29 04:54:24",745,Incoming,47
"Daniel Morris","Beth Reid",Carer,"2020-08-16 12:48:58",605,Outgoing,50
"Daniel Morris","Hannah Kelly",Nurse,"2020-06-28 09:15:48",545,Incoming,93
"Daniel Morris","Emma Wilkinson",Carer,"2020-07-04 02:36:02",872,Outgoing,25
"Daniel Morris","Finley Butler",Nurse,"2020-08-23 01:04:04",587,Incoming,32
"Daniel Morris","Isobel Powell",Carer,"2020-08-17 05:20:39",341,Outgoing,18
"Daniel Morris","Stephen Hughes",Carer,"2020-08-03 06:13:12",947,Incoming,61
"Daniel Morris","Beth Reid",Carer,"2020-08-19 06:02:09",710,Outgoing,76
"Daniel Morris","Amelia Lee",Nurse,"2020-08-19 07:03:15",704,Outgoing,21
"Daniel Morris","Dominic Walker",Carer,"2020-08-23 09:21:25",908,Incoming,36
"Daniel Morris","Dylan Green",Nurse,"2020-08-03 04:30:05",862,Outgoing,87
"Daniel Morris","Lucas Harris",Carer,"2020-07-18 03:53:19",353,Outgoing,53
"Daniel Morris","Andrew Walker",Carer,"2020-08-22 12:26:54",711,Incoming,25
"Daniel Morris","Karen Richardson",Carer,"2020-07-20 09:42:21",437,Incoming,35
"Daniel Morris","Ashley Carter",Nurse,"2020-08-23 12:08:32",393,Outgoing,70
"Daniel Morris","Jonathan Richards",Nurse,"2020-07-05 02:05:52",186,Incoming,50
"Daniel Morris","Samantha James",Carer,"2020-07-13 09:41:13",374,Outgoing,100
"Daniel Morris","Julia Mitchell",Carer,"2020-07-11 11:28:21",397,Incoming,31
"Daniel Morris","Carmen Hughes",Nurse,"2020-08-06 09:09:24",391,Outgoing,19
"Daniel Morris","Amy Taylor",Carer,"2020-07-06 03:37:48",514,Outgoing,53
"Daniel Morris","Natalie Hall",Nurse,"2020-07-28 05:54:50",701,Outgoing,26
"Daniel Morris","Summer Marshall",Carer,"2020-07-16 09:58:44",740,Outgoing,61
"Daniel Morris","Emma Wilkinson",Carer,"2020-08-17 03:53:30",702,Incoming,78
"Daniel Morris","Tanya Hill",Carer,"2020-08-09 11:51:52",555,Incoming,40
"Daniel Morris","Kevin Allen",Nurse,"2020-07-27 10:55:13",499,Incoming,62
"Daniel Morris","Amelia Lee",Nurse,"2020-07-16 09:42:00",750,Outgoing,24
"Daniel Morris","Eleanor Knight",Carer,"2020-07-11 04:27:21",188,Outgoing,29
"Daniel Morris","Kelly Harris",Carer,"2020-08-21 09:51:09",128,Outgoing,95
"Daniel Morris","Isaac Bennett",Carer,"2020-07-14 08:25:28",263,Outgoing,0
"Daniel Morris","Claire Cook",Nurse,"2020-07-17 08:21:52",523,Outgoing,32
"Daniel Morris","Steve Rose",Nurse,"2020-07-30 08:04:50",582,Incoming,6
"Daniel Morris","Tanya Hill",Carer,"2020-07-20 02:36:04",193,Outgoing,9
"Daniel Morris","Helena Knight",Carer,"2020-07-11 06:17:45",177,Outgoing,94
"Daniel Morris","Dylan Green",Nurse,"2020-07-09 06:36:11",409,Outgoing,49
"Daniel Morris","Lindsay Shaw",Nurse,"2020-07-28 08:37:26",621,Incoming,60
"Daniel Morris","Dave Clark",Nurse,"2020-07-20 06:49:32",694,Outgoing,59
"Daniel Morris","Ashley Carter",Nurse,"2020-08-14 09:18:19",992,Outgoing,3
"Daniel Morris","Shannon Ward",Carer,"2020-08-17 07:15:18",650,Outgoing,42
"Daniel Morris","Patricia Shaw",Carer,"2020-06-30 01:48:53",802,Incoming,93
"Daniel Morris","Sally Lee",Nurse,"2020-08-19 08:40:36",242,Outgoing,39
"Daniel Morris","Stefan Lewis",Carer,"2020-06-28 11:16:39",898,Incoming,81
"Daniel Morris","Amelia Lee",Nurse,"2020-08-14 03:57:10",287,Outgoing,65
"Daniel Morris","Nicole Allen",Carer,"2020-07-02 06:27:29",686,Incoming,32
"Daniel Morris","Jayden Anderson",Carer,"2020-08-02 09:07:53",350,Incoming,16
"Daniel Morris","Andy Bailey",Carer,"2020-07-12 01:52:01",266,Outgoing,84
"Daniel Morris","Jonathan Richards",Nurse,"2020-07-24 01:37:24",825,Incoming,0
"Daniel Morris","Lindsay Davies",Nurse,"2020-06-27 12:16:28",214,Incoming,96
"Daniel Morris","Carmen Graham",Nurse,"2020-07-05 03:32:49",724,Incoming,4
"Daniel Morris","Helena Knight",Carer,"2020-08-14 08:19:44",183,Incoming,79
"Daniel Morris","Ben Hall",Carer,"2020-08-19 09:24:37",466,Outgoing,57
"Daniel Morris","Steve Adams",Nurse,"2020-08-04 01:07:33",945,Incoming,44
"Daniel Morris","Yvonne Edwards",Nurse,"2020-07-02 08:28:29",170,Outgoing,54
"Daniel Morris","Scarlett Russell",Nurse,"2020-08-05 02:20:39",186,Outgoing,10
"Daniel Morris","Dominic Walker",Carer,"2020-07-18 03:37:22",105,Incoming,21
"Daniel Morris","Jayden Anderson",Carer,"2020-08-14 10:24:51",646,Incoming,69
"Daniel Morris","Kevin Allen",Nurse,"2020-08-05 12:38:27",723,Outgoing,13
"Daniel Morris","Claire Cook",Nurse,"2020-07-02 03:01:05",502,Incoming,70
"Daniel Morris","Sarah Lewis",Carer,"2020-07-08 10:32:08",995,Outgoing,51
"Daniel Morris","Leah Price",Carer,"2020-07-16 01:33:16",604,Incoming,82
"Daniel Morris","Samantha James",Carer,"2020-07-19 02:32:45",652,Outgoing,88
"Daniel Morris","Emily Moore",Nurse,"2020-08-11 05:38:58",788,Outgoing,59
"Daniel Morris","Melissa Moore",Nurse,"2020-08-10 12:11:00",462,Incoming,7
"Daniel Morris","Wendy King",Carer,"2020-08-11 06:12:07",511,Incoming,32
"Daniel Morris","Adam Edwards",Nurse,"2020-08-23 10:45:57",825,Outgoing,84
"Daniel Morris","Summer Marshall",Carer,"2020-07-16 07:12:22",213,Incoming,99
"Daniel Morris","Carlie Reid",Carer,"2020-08-18 10:01:21",111,Outgoing,13
"Daniel Morris","Callum Richards",Carer,"2020-07-29 08:00:04",598,Outgoing,27
"Daniel Morris","Steve Rose",Nurse,"2020-07-04 08:41:49",149,Incoming,5
"Daniel Morris","Lindsay Shaw",Nurse,"2020-07-01 09:39:30",852,Incoming,100
"Daniel Morris","Keeley Cooper",Carer,"2020-08-10 02:40:20",577,Outgoing,86
"Daniel Morris","Natalie Hall",Nurse,"2020-07-30 08:42:41",921,Incoming,0
"Daniel Morris","Samuel Gray",Nurse,"2020-08-12 01:50:20",525,Incoming,70
"Daniel Morris","Isobel Powell",Carer,"2020-07-28 07:11:43",298,Outgoing,53
"Daniel Morris","Nicole Allen",Carer,"2020-07-23 05:13:34",610,Incoming,99
"Daniel Morris","John Hall",Carer,"2020-06-29 04:32:02",613,Outgoing,69
"Daniel Morris","Kevin Allen",Nurse,"2020-08-19 02:51:50",954,Outgoing,27
"Daniel Morris","Colin Hunter",Carer,"2020-08-02 03:29:37",224,Incoming,88
"Daniel Morris","Adam Edwards",Nurse,"2020-08-06 03:58:31",168,Incoming,86
"Daniel Morris","Lucas Harris",Carer,"2020-08-10 01:48:18",519,Outgoing,93
"Daniel Morris","Ben Hall",Carer,"2020-07-15 10:27:01",225,Outgoing,35
"Daniel Morris","Amy Taylor",Carer,"2020-07-19 04:00:33",718,Outgoing,46
"Daniel Morris","Dylan Green",Nurse,"2020-07-05 11:24:23",178,Incoming,40
"Daniel Morris","Grant Morgan",Carer,"2020-08-22 02:09:53",932,Incoming,53
"Daniel Morris","Amelia Lee",Nurse,"2020-08-24 07:14:26",628,Outgoing,13
"Daniel Morris","Tanya Hill",Carer,"2020-07-26 02:08:20",503,Incoming,99
"Daniel Morris","Karen Richardson",Carer,"2020-08-08 10:20:16",604,Incoming,99
"Daniel Morris","Freya Davis",Nurse,"2020-08-11 04:10:52",159,Outgoing,69
"Daniel Morris","Natalie Hall",Nurse,"2020-07-22 02:59:49",570,Outgoing,91
"Daniel Morris","Natalie Hall",Nurse,"2020-07-06 09:07:17",947,Outgoing,68
"Daniel Morris","Paul Fox",Nurse,"2020-08-19 05:29:21",343,Outgoing,83
"Daniel Morris","Steve Adams",Nurse,"2020-07-31 06:13:55",331,Outgoing,31
"Daniel Morris","Paul Fox",Nurse,"2020-07-26 05:13:47",476,Outgoing,61
"Daniel Morris","Alexander Roberts",Nurse,"2020-07-11 02:31:34",549,Outgoing,40
"Daniel Morris","Finley Butler",Nurse,"2020-07-06 04:16:48",543,Outgoing,6
"Daniel Morris","Paul Bell",Nurse,"2020-07-14 11:39:18",776,Outgoing,38
"Daniel Morris","Jayden Anderson",Carer,"2020-07-07 04:21:37",193,Outgoing,0
"Daniel Morris","Emma Wilkinson",Carer,"2020-07-11 08:30:08",820,Outgoing,1
"Daniel Morris","Ian Taylor",Nurse,"2020-07-07 11:23:08",142,Incoming,20
"Daniel Morris","Adam Edwards",Nurse,"2020-07-29 04:10:07",347,Incoming,64
"Daniel Morris","Matthew Johnson",Nurse,"2020-07-26 11:51:32",508,Outgoing,30
"Daniel Morris","Gordon Cooper",Carer,"2020-08-07 01:19:23",625,Incoming,75
"Daniel Morris","Lindsay Shaw",Nurse,"2020-08-21 10:12:17",903,Outgoing,82
"Daniel Morris","Ross Hunter",Nurse,"2020-07-21 01:15:47",549,Outgoing,16
"Daniel Morris","Stephen Wood",Nurse,"2020-07-07 08:44:45",476,Incoming,97
"Daniel Morris","Patricia Shaw",Carer,"2020-07-12 12:36:10",841,Incoming,45
"Daniel Morris","Colin Hunter",Carer,"2020-08-10 08:38:04",587,Incoming,68
"Daniel Morris","Tim Brown",Carer,"2020-07-14 01:07:31",772,Incoming,14
"Daniel Morris","Lily Anderson",Carer,"2020-08-09 06:14:46",632,Outgoing,9
"Daniel Morris","Candice Matthews",Nurse,"2020-08-05 03:05:51",784,Incoming,78
"Daniel Morris","Joel Simpson",Nurse,"2020-07-02 04:51:07",922,Outgoing,92
"Daniel Morris","Ella Taylor",Nurse,"2020-08-16 05:32:59",257,Outgoing,14
"Daniel Morris","Keeley Cooper",Carer,"2020-07-19 12:38:51",553,Outgoing,49
"Daniel Morris","Julia Mitchell",Carer,"2020-07-19 01:01:00",428,Incoming,37
"Daniel Morris","Keeley Cooper",Carer,"2020-07-17 03:27:20",517,Outgoing,10
"Daniel Morris","Layla Anderson",Carer,"2020-06-27 10:05:17",285,Incoming,35
"Daniel Morris","Joel Simpson",Nurse,"2020-07-10 03:53:29",847,Outgoing,23
"Daniel Morris","Jayden Anderson",Carer,"2020-06-24 01:51:35",586,Incoming,24
"Daniel Morris","Beth Reid",Carer,"2020-07-22 03:53:07",933,Incoming,31
"Daniel Morris","Sally Lee",Nurse,"2020-08-22 07:13:45",499,Outgoing,26
"Daniel Morris","Finley Owen",Carer,"2020-07-26 10:04:17",976,Outgoing,23
"Daniel Morris","Stefan Lewis",Carer,"2020-08-12 10:27:26",861,Incoming,72
"Daniel Morris","Freya Davis",Nurse,"2020-07-05 06:37:13",295,Outgoing,52
"Daniel Morris","Sally Lee",Nurse,"2020-08-19 09:12:31",723,Incoming,33
"Daniel Morris","Carlie Martin",Nurse,"2020-08-02 10:27:31",970,Incoming,46
"Daniel Morris","Steve Rose",Nurse,"2020-07-10 07:56:31",801,Incoming,69
"Daniel Morris","Carlie Martin",Nurse,"2020-07-03 07:01:12",321,Incoming,4
"Daniel Morris","Lindsay Shaw",Nurse,"2020-07-17 04:17:23",341,Incoming,48
"Daniel Morris","Tina Robertson",Nurse,"2020-06-29 05:50:20",464,Incoming,62
"Daniel Morris","Kevin Allen",Nurse,"2020-07-10 01:32:04",972,Incoming,32
"Daniel Morris","Patricia Shaw",Carer,"2020-08-01 05:16:40",272,Outgoing,39
"Daniel Morris","Scarlett Russell",Nurse,"2020-08-05 02:34:11",511,Outgoing,60
"Daniel Morris","Cameron Williams",Nurse,"2020-06-29 07:32:13",505,Outgoing,21
"Daniel Morris","Alexander Roberts",Nurse,"2020-08-05 10:17:24",617,Outgoing,25
"Daniel Morris","Carlie Martin",Nurse,"2020-07-23 05:29:45",801,Incoming,31
"Daniel Morris","Claire Cook",Nurse,"2020-08-07 12:43:02",569,Incoming,40
"Daniel Morris","Ian Taylor",Nurse,"2020-08-03 12:01:00",931,Incoming,88
"Daniel Morris","Scarlett Russell",Nurse,"2020-08-05 11:45:39",258,Outgoing,46
"Daniel Morris","Amy Taylor",Carer,"2020-08-04 11:44:39",915,Outgoing,75
"Daniel Morris","Holly Lee",Nurse,"2020-08-09 11:04:22",451,Incoming,20
"Daniel Morris","Karen Richardson",Carer,"2020-07-18 03:17:41",406,Outgoing,79
"Daniel Morris","Kevin Allen",Nurse,"2020-06-28 06:22:24",682,Incoming,71
"Daniel Morris","Summer Marshall",Carer,"2020-07-07 01:04:19",904,Incoming,99
"Daniel Morris","Faye King",Carer,"2020-08-02 10:38:22",140,Outgoing,71
"Daniel Morris","Eleanor Knight",Carer,"2020-08-06 08:33:27",241,Outgoing,96
"Daniel Morris","Amy Taylor",Carer,"2020-07-29 01:33:16",185,Outgoing,96
"Daniel Morris","Stephen Hughes",Carer,"2020-07-17 06:30:08",434,Outgoing,27
"Daniel Morris","Laura Richardson",Nurse,"2020-07-10 11:10:54",698,Incoming,92
"Daniel Morris","Freya Davis",Nurse,"2020-07-05 12:35:05",543,Incoming,92
"Daniel Morris","Ross Hunter",Nurse,"2020-08-17 02:35:18",250,Outgoing,29
"Daniel Morris","Karen Chapman",Nurse,"2020-08-11 06:26:29",616,Outgoing,4
"Daniel Morris","Faye King",Carer,"2020-07-13 12:56:45",343,Incoming,54
"Daniel Morris","Summer Marshall",Carer,"2020-08-03 03:45:11",567,Incoming,88
"Daniel Morris","Claire Cook",Nurse,"2020-08-10 04:50:34",964,Incoming,6
"Daniel Morris","Sophia Rogers",Carer,"2020-07-02 05:56:42",333,Outgoing,29
"Daniel Morris","Laura Richardson",Nurse,"2020-08-16 10:35:24",981,Outgoing,14
"Daniel Morris","Ben Hall",Carer,"2020-06-26 08:06:35",211,Incoming,29
"Daniel Morris","Kevin Allen",Nurse,"2020-08-01 07:54:51",956,Outgoing,84
"Daniel Morris","Carmen Graham",Nurse,"2020-08-02 02:30:10",338,Outgoing,3
"Daniel Morris","Candice Matthews",Nurse,"2020-08-13 01:37:01",649,Incoming,24
"Daniel Morris","Luke Holmes",Nurse,"2020-07-21 02:51:04",631,Outgoing,28
"Daniel Morris","Samuel Gray",Nurse,"2020-06-25 08:30:38",349,Incoming,60
"Daniel Morris","Matthew Johnson",Nurse,"2020-07-30 08:01:48",268,Outgoing,41
"Daniel Morris","Sally Lee",Nurse,"2020-08-22 06:27:19",144,Incoming,12
"Daniel Morris","Helena Knight",Carer,"2020-07-08 10:55:16",913,Outgoing,30
"Daniel Morris","John Brown",Carer,"2020-07-05 02:15:37",577,Outgoing,2
"Daniel Morris","Amelia Lee",Nurse,"2020-07-23 02:50:35",601,Outgoing,54
"Daniel Morris","Carlie Reid",Carer,"2020-07-22 03:47:22",108,Outgoing,20
"Daniel Morris","Ben Hall",Carer,"2020-07-09 03:00:27",952,Outgoing,20
"Daniel Morris","Carmen Graham",Nurse,"2020-08-16 11:36:51",609,Incoming,55
"Daniel Morris","Gordon Cooper",Carer,"2020-07-25 11:16:55",298,Incoming,96
"Daniel Morris","Lucas Harris",Carer,"2020-08-15 09:06:54",274,Outgoing,12
"Daniel Morris","Sarah Lewis",Carer,"2020-07-31 11:36:44",938,Outgoing,93
"Daniel Morris","Stephen Hughes",Carer,"2020-06-30 09:08:07",955,Outgoing,85
"Daniel Morris","Lucas Harris",Carer,"2020-06-25 09:40:31",158,Incoming,18
"Daniel Morris","Wendy King",Carer,"2020-08-16 11:02:42",365,Incoming,64
"Daniel Morris","Yvonne Edwards",Nurse,"2020-08-08 03:25:34",614,Outgoing,83
"Daniel Morris","Steve Rose",Nurse,"2020-07-02 09:25:34",626,Outgoing,69
"Daniel Morris","Karen Richardson",Carer,"2020-08-02 10:54:46",655,Outgoing,46
"Daniel Morris","Carmen Graham",Nurse,"2020-08-23 05:43:23",369,Incoming,89
"Daniel Morris","Keeley Cooper",Carer,"2020-08-03 07:44:53",927,Outgoing,44
"Daniel Morris","Henry Jackson",Nurse,"2020-07-31 09:11:53",998,Incoming,21
"Daniel Morris","Laura Richardson",Nurse,"2020-08-14 12:53:43",428,Incoming,31
"Daniel Morris","Candice Matthews",Nurse,"2020-07-23 05:08:28",399,Incoming,40
"Daniel Morris","Karen Richardson",Carer,"2020-07-21 01:19:16",596,Incoming,91
"Daniel Morris","Andrew Walker",Carer,"2020-08-08 06:00:19",564,Outgoing,2
"Daniel Morris","Isobel Powell",Carer,"2020-07-19 09:33:45",104,Incoming,16
"Daniel Morris","Joel Simpson",Nurse,"2020-08-18 04:33:17",554,Incoming,41
"Daniel Morris","Leah Price",Carer,"2020-07-22 04:27:38",599,Incoming,67
"Daniel Morris","Zach Hunt",Carer,"2020-08-15 09:19:45",368,Incoming,11
"Daniel Morris","Tina Robertson",Nurse,"2020-07-19 05:34:39",366,Incoming,7
"Daniel Morris","Ella Taylor",Nurse,"2020-07-20 03:51:17",130,Incoming,61
"Daniel Morris","Quentin Richards",Carer,"2020-08-01 03:01:17",761,Incoming,78
"Daniel Morris","Lindsay Shaw",Nurse,"2020-07-31 01:28:26",351,Incoming,91
"Daniel Morris","Lindsay Davies",Nurse,"2020-08-07 07:55:36",525,Outgoing,75
"Daniel Morris","Callum Richards",Carer,"2020-07-26 10:04:15",908,Outgoing,33
"Daniel Morris","Emma Wilkinson",Carer,"2020-07-02 09:31:10",268,Outgoing,68
"Daniel Morris","Danielle Price",Carer,"2020-07-25 10:24:10",341,Outgoing,59
"Daniel Morris","Candice Matthews",Nurse,"2020-08-19 12:52:59",501,Outgoing,23
"Daniel Morris","Tim Brown",Carer,"2020-08-08 12:39:08",575,Outgoing,67
"Daniel Morris","Luke Holmes",Nurse,"2020-08-13 06:03:46",702,Incoming,7
"Daniel Morris","Stefan Lewis",Carer,"2020-06-28 02:29:24",351,Outgoing,47
"Daniel Morris","Andy Bailey",Carer,"2020-08-14 03:48:46",459,Incoming,43
"Daniel Morris","Beth Reid",Carer,"2020-06-29 11:27:49",523,Incoming,70
"Daniel Morris","Paul Fox",Nurse,"2020-07-07 12:57:57",416,Outgoing,19
"Daniel Morris","Julia Mitchell",Carer,"2020-07-30 04:13:55",895,Incoming,100
"Daniel Morris","Claire Cook",Nurse,"2020-07-09 07:40:27",747,Outgoing,81
"Daniel Morris","Ross Hunter",Nurse,"2020-07-31 01:11:41",308,Incoming,21
"Daniel Morris","Keeley Cooper",Carer,"2020-07-01 02:12:24",585,Outgoing,12
"Daniel Morris","Candice Matthews",Nurse,"2020-07-08 09:13:09",242,Outgoing,62
"Daniel Morris","Paula Price",Carer,"2020-08-01 10:08:36",431,Incoming,70
"Daniel Morris","Sarah Lewis",Carer,"2020-07-26 03:38:36",474,Incoming,15
"Daniel Morris","Samantha James",Carer,"2020-08-08 09:36:43",415,Outgoing,89
"Daniel Morris","Patricia Shaw",Carer,"2020-07-18 01:27:21",570,Outgoing,6
"Daniel Morris","Beth Reid",Carer,"2020-07-14 02:19:47",718,Incoming,61
"Daniel Morris","Helena Knight",Carer,"2020-07-02 07:48:23",585,Outgoing,45
"Daniel Morris","John Brown",Carer,"2020-07-01 07:58:45",986,Outgoing,93
"Daniel Morris","Samuel Gray",Nurse,"2020-07-15 01:36:34",996,Incoming,30
"Daniel Morris","Andrew Walker",Carer,"2020-08-08 07:09:55",407,Outgoing,40
"Daniel Morris","Stephen Hughes",Carer,"2020-07-04 12:52:08",338,Incoming,16
"Daniel Morris","Samantha James",Carer,"2020-07-06 06:54:00",861,Outgoing,81
"Daniel Morris","Lily Anderson",Carer,"2020-08-10 09:50:51",158,Incoming,21
"Daniel Morris","Grant Morgan",Carer,"2020-08-06 06:42:19",374,Outgoing,55
"Daniel Morris","Andy Bailey",Carer,"2020-07-14 03:16:03",790,Incoming,43
"Daniel Morris","Shannon Ward",Carer,"2020-07-04 08:10:49",540,Outgoing,69
"Daniel Morris","Elizabeth King",Nurse,"2020-07-22 06:05:16",138,Incoming,32
"Daniel Morris","Yvonne Edwards",Nurse,"2020-08-08 08:47:03",758,Incoming,98
"Daniel Morris","Beth Reid",Carer,"2020-08-15 09:08:11",580,Outgoing,92
"Daniel Morris","Isaac Bennett",Carer,"2020-08-04 09:27:33",179,Incoming,8
"Daniel Morris","Isaac Bennett",Carer,"2020-07-30 09:13:43",797,Incoming,99
"Daniel Morris","Beth Reid",Carer,"2020-07-29 03:41:21",567,Incoming,88
"Daniel Morris","John Hall",Carer,"2020-08-13 11:25:49",503,Outgoing,72
"Daniel Morris","Luke Holmes",Nurse,"2020-07-27 10:18:30",127,Outgoing,80
"Daniel Morris","Gordon Cooper",Carer,"2020-07-22 07:33:50",621,Incoming,76
"Daniel Morris","Samuel Gray",Nurse,"2020-07-06 07:11:36",537,Outgoing,20
"Daniel Morris","Joseph Clark",Carer,"2020-08-20 07:24:44",427,Incoming,65
"Daniel Morris","Nicole Allen",Carer,"2020-08-04 04:36:50",166,Outgoing,40
"Daniel Morris","Keeley Cooper",Carer,"2020-07-23 01:23:26",846,Incoming,71
"Daniel Morris","Carmen Hughes",Nurse,"2020-07-31 02:50:01",812,Outgoing,85
"Daniel Morris","Karen Richardson",Carer,"2020-07-14 05:44:24",436,Incoming,9
"Daniel Morris","Emily Moore",Nurse,"2020-08-19 01:35:15",655,Incoming,67
"Daniel Morris","Finley Owen",Carer,"2020-08-22 07:49:04",341,Outgoing,17
"Daniel Morris","Dave Clark",Nurse,"2020-08-01 12:04:11",812,Outgoing,80
"Daniel Morris","Samantha James",Carer,"2020-07-29 07:59:28",163,Outgoing,42
"Daniel Morris","Carmen Hughes",Nurse,"2020-07-24 12:56:13",672,Incoming,12
"Daniel Morris","Paul Fox",Nurse,"2020-08-06 09:48:48",479,Outgoing,79
"Daniel Morris","Leah Price",Carer,"2020-06-29 05:28:24",659,Outgoing,45
"Daniel Morris","Kelly Harris",Carer,"2020-07-07 03:44:24",501,Outgoing,32
"Daniel Morris","Joseph Clark",Carer,"2020-08-15 03:30:28",472,Incoming,20
"Daniel Morris","Gordon Cooper",Carer,"2020-07-06 08:41:09",250,Outgoing,11
"Daniel Morris","Leah Price",Carer,"2020-07-16 05:28:40",381,Incoming,20
"Daniel Morris","Steve Adams",Nurse,"2020-07-06 01:07:50",447,Outgoing,78
"Daniel Morris","Keeley Cooper",Carer,"2020-07-30 01:18:14",728,Outgoing,75
"Daniel Morris","Julia Mitchell",Carer,"2020-08-23 05:38:21",166,Outgoing,78
"Daniel Morris","Luke Holmes",Nurse,"2020-07-23 04:08:12",972,Incoming,1
"Daniel Morris","Carole Kelly",Carer,"2020-07-05 04:17:54",667,Incoming,99
"Daniel Morris","Colin Hunter",Carer,"2020-07-27 12:07:44",239,Incoming,13
"Daniel Morris","Stephen Hughes",Carer,"2020-08-18 04:02:38",991,Incoming,67
"Daniel Morris","Paula Price",Carer,"2020-08-06 08:02:02",745,Outgoing,94
"Daniel Morris","Joel Simpson",Nurse,"2020-07-19 11:04:27",854,Incoming,87
"Daniel Morris","Eileen Murphy",Carer,"2020-08-02 02:39:37",925,Incoming,86
"Daniel Morris","Patricia Shaw",Carer,"2020-08-10 06:08:45",610,Outgoing,70
"Daniel Morris","Gordon Cooper",Carer,"2020-06-29 12:02:13",313,Outgoing,35
